datasets,spl,single_ans,conversations,answer
abstrct,sample,Premise,"After completion of chemotherapy, patients treated with trastuzumab and chemotherapy reported significant improvement in fatigue (P <.05) as compared with their baseline scores.",['Premise']
abstrct,sample,Premise,"PFS was significantly prolonged in the erlotinib treatment arm, both overall (hazard ratio [HR]: 0.57; p=0.0067) and in patients with EGFR IHC-positive disease (HR=0.50; p=0.0057).",['Premise']
abstrct,sample,Premise,"Docetaxel improved overall disease-related symptoms over vinorelbine (odds ratio, 1.86; 95% CI, 1.09 to 3.20).",['Premise']
abstrct,sample,Premise,Lower scores were associated with the combination therapy.,['Premise']
abstrct,sample,Premise,"Men in the control group had significant increases in fatigue scores from baseline to the end of radiotherapy (P = 0.013), with no significant increases observed in the exercise group (P = 0.203).",['Premise']
abstrct,sample,Premise,These differences were not observed between baseline and T3 and T4 assessments.,['Premise']
abstrct,sample,Premise,"In addition, on the physical and psychological subscales, the Etoposide group had a significantly better QOL than the other 3 treatment groups (p < 0.04).",['Premise']
abstrct,sample,Premise,Quality of life was maintained with pamidronate and deteriorated after placebo (P < 0.05).,['Premise']
abstrct,sample,Premise,"the 16-week regimen produced significantly higher grades of anemia, nausea, stomatitis, and weight loss, as well as skin and neurotoxicity.",['Premise']
abstrct,sample,Premise,"Seventy-eight percent of patients expressed satisfaction with their treatment whatever their location, whereas 57% of patients preferred future treatment to continue at the hospital, 81% at GP surgeries and 90% at home.",['Premise']
abstrct,sample,Premise,"Baseline characteristics were comparable for both groups,",['Premise']
abstrct,sample,Premise,The unadjusted significance level for group differences was P = .0006 for survival to 10 years.,['Premise']
abstrct,sample,Premise,"Placebo-treated patients had a mean increase in HgB of 0.9 g/dL (range, -3.8 to +5.3) compared with 2.8 g/dL (range, -2.2 to +7.5) for epoetin-treated patients (P < .0001).",['Premise']
abstrct,sample,Premise,The nutrition intervention group had a higher mean total energy (P=0.029) and protein intake (P<0.001) compared with the standard practice group.,['Premise']
abstrct,sample,Premise,Skin improvement was noted in each group that received LLLT.,['Premise']
abstrct,sample,Premise,"Local recurrence was 2/74 (stage III; 2.7%) in the IV arm and 1/92 (stage II; 1.1%) in the oral arm, respectively.",['Premise']
abstrct,sample,Premise,The patients reported low levels of skin related symptoms and no statistically significant differences between the groups were found.,['Premise']
abstrct,sample,Premise,but there were positive changes in group A patients.,['Premise']
abstrct,sample,Premise,"Mean time to improvement was 39.7 weeks (95% confidence interval [CI], 22.4 to 57.0 weeks) for HBO-treated patients versus 67.9 weeks (95 CI, 48.4 to 87.5 weeks) for controls (P = .03, log-rank test).",['Premise']
abstrct,sample,Premise,women with higher intrusions at baseline started worse and remained worse over time.,['Premise']
abstrct,sample,Premise,Three patients receiving fludarabine died of treatment-related toxicity compared with none of the patients receiving CVP.,['Premise']
abstrct,sample,Premise,"No significant difference was found in the overall quality of life measure, with the no RT group having 0.36 units greater quality of life than the RT group (95% CI -5.09 to 5.81).",['Premise']
abstrct,sample,Premise,no significant difference (p=0.582) was found between those two groups.,['Premise']
abstrct,sample,Premise,Percentage transfused was significantly lower in the epoetin alfa group compared with SOC (8.6% v 22.9%).,['Premise']
abstrct,sample,Premise,Radiotherapy initially caused a worsening of fatigue but with time fatigue levels returned to baseline,['Premise']
abstrct,sample,Premise,"At 12 months, exemestane was associated with fewer hot flashes and less vaginal discharge than tamoxifen, but with more vaginal dryness, bone/muscle aches, and difficulty sleeping.",['Premise']
abstrct,sample,Premise,"Epoetin alfa, compared with placebo, significantly decreased transfusion requirements (P =.0057) and increased hemoglobin (P <.001).",['Premise']
abstrct,sample,Premise,"The hazard ratio of 0.37 (95% CI, 0.14-0.96) demonstrated an advantage of escitalopram (P = .04).",['Premise']
abstrct,sample,Premise,"The actuarial overall survival at 5 years was 22% with CHOP alone, compared with 24% with CHOP plus G-CSF (P =.76), with a median follow-up of 33 months.",['Premise']
abstrct,sample,Premise,"The treatments gave rise to different rates of grade 3-4 neutropenia (3, 4, 11 and 14% of the patients in the LV5FU2, ldLV5FU2, HD-FU and Tomudex arms, respectively, p = 0.028), leucopenia and vomiting.",['Premise']
abstrct,sample,Premise,The perioperative complication rate was 26.9% in narrow gastric tube group and 48.1% in whole stomach group (P = 0.31).,['Premise']
abstrct,sample,Premise,"The median progression-free survival (PFS) for the vaccine group was 8.5 months, and 8.0 months for the control group (P = 0.075).",['Premise']
abstrct,sample,Premise,"The sample size was small, and patients applied a small amount of imiquimod 5% cream (half a sachet) to a large surface area.",['Premise']
abstrct,sample,Premise,No discernible important effect on the patients' 3-month postoperative course was identified.,['Premise']
abstrct,sample,Premise,"There was no significant difference in any of the subjects revealed by the questionnaire regarding subjective or objective symptoms, or by the SF-8 between the daytime group and the nocturnal group after 3 months of treatment.",['Premise']
abstrct,sample,Premise,"For HAI patients with thymidylate synthase levels in tumor less than or > or = 4, the median survival was 24 and 14 months, respectively (P = .17).",['Premise']
abstrct,sample,Premise,but did not reach statistical significance.,['Premise']
abstrct,sample,Premise,"Intent-to-treat analysis showed no significant differences between the three arms for appetite, QOL, or cannabinoid-related toxicity.",['Premise']
abstrct,sample,Premise,Grade 3 to 4 anemia and neutropenia were more common in the combination arm.,['Premise']
abstrct,sample,Premise,"In the 89 CT-arm patients, 18 ORs (20.2%) (three complete responders [CRs] and 15 partial responders [PRs]) were observed according to World Health Organization criteria.",['Premise']
abstrct,sample,Premise,"although some clinically significant improvements in emotional functioning were seen, as well as a reduction in pain over time.",['Premise']
abstrct,sample,Premise,A similar pattern was observed for knee extensor muscles (P =.02).,['Premise']
abstrct,sample,Premise,"The relative risks of any lymphedema and sensory loss for the sentinel lymph node biopsy group compared with the standard axillary treatment group at 12 months were 0.37 (95% confidence interval [CI] = 0.23 to 0.60; absolute rates: 5% versus 13%) and 0.37 (95% CI = 0.27 to 0.50; absolute rates: 11% versus 31%), respectively.",['Premise']
abstrct,sample,Premise,"Severe toxicities of TOM + LFA-5-FU were neutropenia (16%) and diarrhoea (16%), but median relative DI8 was 93% for TOM, and 82% for 5-FU.",['Premise']
abstrct,sample,Premise,"Over subsequent assessments, HRQOL was much the same between treatment groups.",['Premise']
abstrct,sample,Premise,"For the stage IV subgroup, the median survival time for etoposide plus cisplatin was 7.6 months compared with 8.9 months for paclitaxel (P =.246).",['Premise']
abstrct,sample,Premise,"but the difference did not reach statistical significance (95% CI, -0.7 to 2.4; P = .3).",['Premise']
abstrct,sample,Premise,"Three-month survival rates for the P, TMX60, and TMX120 groups were 44%, 41%, and 35%, respectively, with a statistically significant trend difference in survival across the 3 treatment regimens (P =.011).",['Premise']
abstrct,sample,Premise,"The 5-year biochemical +/- clinical relapse-free and overall survival was 55.9% and 85.3% respectively for all patients, and did not differ between the two schedules.",['Premise']
abstrct,sample,Premise,Self-reported physical activity increased in the exercise group (EG) compared to the usual care group at both 8-week (p = 0.01) and 3-month follow-up (p = 0.03) and significant differences in favour of the EG were found for physical well-being at both the 8-week (p = 0.03) and 3-month follow-up (p = 0.04).,['Premise']
abstrct,sample,Premise,"There was no difference in overall survival (HR 1.01, 95% CI 0.77 to 1.32).",['Premise']
abstrct,sample,Premise,Overall survival was longer for EGFR-mutated patients than for EGFR wild-type patients (p < 0.0001).,['Premise']
abstrct,sample,Premise,"In all study groups, serum TSH levels showed very good stimulation (mean, 82.24 +/- 18.21 mU/L), without significant between-group differences (p = 0.5213).",['Premise']
abstrct,sample,Premise,"No differences were seen between groups in mean change scores from baseline for the SF-36 physical and mental component summary scores at 6, 12, 24, and 36 months.",['Premise']
abstrct,sample,Premise,"there were no differences in disease progression, performance status, or quality-of-life scores among the groups.",['Premise']
abstrct,sample,Premise,"A second infusion of pamidronate did not decrease resorption further,",['Premise']
abstrct,sample,Premise,Therapy with combined bevacizumab plus cisplatin significantly reduced VEGF levels in the pleural fluid (p<0.01).,['Premise']
abstrct,sample,Premise,"Group CBT significantly reduced HFNS problem rating at 9 weeks after randomisation compared with usual care (mean difference -1·67, 95% CI -2·43 to -0·91; p<0·0001) and improvements were maintained at 26 weeks (mean difference -1·76, -2·54 to -0·99; p<0·0001).",['Premise']
abstrct,sample,Premise,DPPE plus DOX was associated with more gastrointestinal and CNS toxicity.,['Premise']
abstrct,sample,Premise,These effects are partly ascribed to maintenance of energy intake.,['Premise']
abstrct,sample,Premise,Toxicity was mild in both arms.,['Premise']
abstrct,sample,Premise,"The score on the quality of life of transhiatal patients was significantly higher than that of transthoracic patients in the third, sixth and twelfth month.",['Premise']
abstrct,sample,Premise,"Quality of life at 4 years was similar, with the exception of decreased social function in patients receiving endocrine treatment plus radiotherapy.",['Premise']
abstrct,sample,Premise,Mean utility scores in the DTX group were lowest at 7 months and tended to remain low for a long time.,['Premise']
abstrct,sample,Premise,"Among the 30 patients evaluable for hematologic response, the mean increase in Hb from baseline to time of final evaluation was 3.08 +/- 1.48 g/dl (p < 0.001).",['Premise']
